# The following table is formatted as tab separated values. 
#GeneName	GeneId	TranscriptId	BioType	variants_impact_HIGH	variants_impact_LOW	variants_impact_MODERATE	variants_impact_MODIFIER	variants_effect_3_prime_UTR_variant	variants_effect_5_prime_UTR_premature_start_codon_gain_variant	variants_effect_5_prime_UTR_variant	variants_effect_disruptive_inframe_deletion	variants_effect_disruptive_inframe_deletion+splice_region_variant	variants_effect_disruptive_inframe_insertion	variants_effect_downstream_gene_variant	variants_effect_frameshift_variant	variants_effect_frameshift_variant+splice_acceptor_variant+splice_region_variant+intron_variant	variants_effect_frameshift_variant+splice_region_variant	variants_effect_frameshift_variant+start_lost	variants_effect_frameshift_variant+stop_gained	variants_effect_frameshift_variant+stop_lost	variants_effect_inframe_deletion	variants_effect_inframe_deletion+splice_region_variant	variants_effect_inframe_insertion	variants_effect_intron_variant	variants_effect_missense_variant	variants_effect_missense_variant+splice_region_variant	variants_effect_non_coding_exon_variant	variants_effect_sequence_feature	variants_effect_splice_acceptor_variant+intron_variant	variants_effect_splice_acceptor_variant+splice_region_variant+intron_variant	variants_effect_splice_acceptor_variant+splice_region_variant+intron_variant+non_coding_exon_variant	variants_effect_splice_donor_variant+intron_variant	variants_effect_splice_region_variant	variants_effect_splice_region_variant+intron_variant	variants_effect_splice_region_variant+non_coding_exon_variant	variants_effect_splice_region_variant+stop_retained_variant	variants_effect_splice_region_variant+synonymous_variant	variants_effect_start_lost	variants_effect_stop_gained	variants_effect_stop_gained+splice_region_variant	variants_effect_stop_lost	variants_effect_stop_retained_variant	variants_effect_synonymous_variant	variants_effect_upstream_gene_variant	bases_affected_DOWNSTREAM	total_score_DOWNSTREAM	length_DOWNSTREAM	bases_affected_EXON	total_score_EXON	length_EXON	bases_affected_INTRON	total_score_INTRON	length_INTRON	bases_affected_NONE	total_score_NONE	length_NONE	bases_affected_SPLICE_SITE_ACCEPTOR	total_score_SPLICE_SITE_ACCEPTOR	length_SPLICE_SITE_ACCEPTOR	bases_affected_SPLICE_SITE_DONOR	total_score_SPLICE_SITE_DONOR	length_SPLICE_SITE_DONOR	bases_affected_SPLICE_SITE_REGION	total_score_SPLICE_SITE_REGION	length_SPLICE_SITE_REGION	bases_affected_TRANSCRIPT	total_score_TRANSCRIPT	length_TRANSCRIPT	bases_affected_UPSTREAM	total_score_UPSTREAM	length_UPSTREAM	bases_affected_UTR_3_PRIME	total_score_UTR_3_PRIME	length_UTR_3_PRIME	bases_affected_UTR_5_PRIME	total_score_UTR_5_PRIME	length_UTR_5_PRIME
RP3-508I15.9	ENSG00000228274	ENST00000444381	antisense	0	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	8	0	1230	1	0	10028	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	5000	0	0	0	0	0	0
RP3-510H16.3	ENSG00000273176	ENST00000609073	antisense	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	5000	0	0	0	0	0	0
RP4-539M6.14	ENSG00000181123	ENST00000442126	antisense	0	0	0	39	0	0	0	0	0	0	24	0	0	0	0	0	0	0	0	0	1	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	24	0	5000	8	0	366	1	0	501	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	5000	0	0	0	0	0	0
RP4-539M6.14	ENSG00000181123	ENST00000610156	antisense	0	0	0	39	0	0	0	0	0	0	24	0	0	0	0	0	0	0	0	0	7	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24	0	5000	8	0	330	7	0	501	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RP4-539M6.19	ENSG00000249590	ENST00000439023	protein_coding	1	1	5	39	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	26	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	13	0	0	0	7	0	529	26	0	17780	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	0	5000	0	0	0	0	0	0
RP4-539M6.19	ENSG00000249590	ENST00000439838	protein_coding	0	8	9	29	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	13	0	0	0	17	0	526	12	0	1058	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	0	5000	4	0	453	0	0	0
RP4-539M6.19	ENSG00000249590	ENST00000454552	nonsense_mediated_decay	0	0	0	53	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	23	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	0	0	0	10	0	529	23	0	12056	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	0	5000	7	0	529	0	0	0
RP4-539M6.20	ENSG00000273350	ENST00000608677	sense_intronic	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	5000	0	0	0	0	0	0
RP4-539M6.21	ENSG00000272689	ENST00000608952	sense_intronic	0	0	0	4	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	3	0	5000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	5000	0	0	0	0	0	0
RP4-669P10.19	ENSG00000227370	ENST00000417586	processed_pseudogene	0	0	0	29	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	29	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	29	0	5000	0	0	0	0	0	0
RP4-742C19.12	ENSG00000225720	ENST00000424436	processed_transcript	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	5000	0	0	0	0	0	0
RP4-742C19.12	ENSG00000225720	ENST00000560933	transcribed_unprocessed_pseudogene	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	5000	0	0	0	0	0	0
RP4-753M9.1	ENSG00000230922	ENST00000424580	sense_intronic	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	5000	0	0	0	0	0	0
RP4-756G23.5	ENSG00000235513	ENST00000441316	antisense	0	0	0	27	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	2	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	1	0	5000	11	0	596	2	0	2328	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	0	5000	0	0	0	0	0	0
RP4-756G23.5	ENSG00000235513	ENST00000451176	antisense	0	0	0	27	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	5	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	1	0	5000	8	0	279	5	0	7080	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	0	5000	0	0	0	0	0	0
RP5-1039K5.13	ENSG00000233739	ENST00000445483	antisense	0	0	0	45	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	26	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19	0	0	0	0	0	0	26	0	16347	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19	0	5000	0	0	0	0	0	0
RP5-1039K5.17	ENSG00000272582	ENST00000609976	antisense	0	0	0	6	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	5000	2	0	814	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RP5-1042K10.12	ENSG00000227413	ENST00000442557	processed_pseudogene	0	0	0	8	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	3	0	5000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	5000	0	0	0	0	0	0
RP5-1042K10.13	ENSG00000272834	ENST00000609279	antisense	0	0	0	43	0	0	0	0	0	0	34	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	34	0	5000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	5000	0	0	0	0	0	0
RP5-1119A7.17	ENSG00000261675	ENST00000562756	sense_overlapping	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	5000	0	0	0	0	0	0
RP5-1170K4.7	ENSG00000231467	ENST00000414203	antisense	0	0	0	21	0	0	0	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	14	0	5000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	5000	0	0	0	0	0	0
RP5-821D11.7	ENSG00000184068	ENST00000333487	antisense	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	2766	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RP6-109B7.2	ENSG00000231010	ENST00000439423	lincRNA	0	0	0	3	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	5000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RP6-109B7.3	ENSG00000241990	ENST00000416202	antisense	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	2926	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RP6-109B7.3	ENSG00000241990	ENST00000445441	antisense	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	5000	0	0	0	0	0	0
RP6-109B7.3	ENSG00000241990	ENST00000451166	antisense	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	5000	0	0	0	0	0	0
RP6-109B7.5	ENSG00000273289	ENST00000608644	antisense	0	0	0	3	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	5000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RPEP4	ENSG00000233010	ENST00000437636	processed_pseudogene	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	5000	0	0	0	0	0	0
RPL23AP82	ENSG00000184319	ENST00000496652	processed_transcript	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	25793	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RPL3	ENSG00000100316	ENST00000216146	protein_coding	0	13	1	24	2	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	19	1	0	0	0	0	0	0	0	0	5	0	0	1	0	0	0	0	0	7	0	0	0	0	8	0	193	19	0	1002	0	0	0	0	0	0	0	0	0	6	0	6	0	0	0	0	0	0	2	0	56	3	0	174
RPL3	ENSG00000100316	ENST00000401609	protein_coding	0	11	1	27	2	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	18	1	0	0	0	0	0	0	0	0	3	0	0	1	0	0	0	0	0	6	5	0	0	0	7	0	136	18	0	770	0	0	0	0	0	0	0	0	0	4	0	6	0	0	0	5	0	5000	2	0	58	3	0	175
RPL3	ENSG00000100316	ENST00000402527	protein_coding	0	11	0	29	0	2	5	0	0	0	9	0	0	0	0	0	0	0	0	0	14	0	0	0	0	0	0	0	0	0	2	0	0	1	0	0	0	0	0	6	1	9	0	5000	6	0	136	14	0	797	0	0	0	0	0	0	0	0	0	3	0	6	0	0	0	1	0	5000	0	0	0	7	0	234
RPL3	ENSG00000100316	ENST00000420536	nonsense_mediated_decay	0	3	0	38	1	0	2	0	0	0	26	0	0	0	0	0	0	0	0	0	4	0	0	4	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	1	26	0	5000	4	0	29	4	0	1002	0	0	0	0	0	0	0	0	0	3	0	6	0	0	0	1	0	5000	1	0	138	2	0	26
RPL3	ENSG00000100316	ENST00000427905	protein_coding	0	5	2	31	0	0	0	0	0	0	24	0	0	0	0	0	0	0	0	0	4	2	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	4	3	24	0	5000	6	0	97	4	0	906	0	0	0	0	0	0	0	0	0	1	0	6	0	0	0	3	0	5000	0	0	0	0	0	0
RPL3	ENSG00000100316	ENST00000453303	protein_coding	0	7	0	31	0	0	0	0	0	0	19	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	6	5	19	0	5000	6	0	193	7	0	435	0	0	0	0	0	0	0	0	0	1	0	6	0	0	0	5	0	5000	0	0	0	0	0	0
RPL3	ENSG00000100316	ENST00000459859	processed_transcript	0	0	0	30	0	0	0	0	0	0	23	0	0	0	0	0	0	0	0	0	1	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	23	0	5000	5	0	254	1	0	779	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	5000	0	0	0	0	0	0
RPL3	ENSG00000100316	ENST00000460589	retained_intron	0	1	0	37	0	0	0	0	0	0	28	0	0	0	0	0	0	0	0	0	2	0	0	4	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	3	28	0	5000	4	0	203	2	0	797	0	0	0	0	0	0	0	0	0	1	0	6	0	0	0	3	0	5000	0	0	0	0	0	0
RPL3	ENSG00000100316	ENST00000461967	retained_intron	0	2	0	36	0	0	0	0	0	0	30	0	0	0	0	0	0	0	0	0	1	0	0	4	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	1	30	0	5000	4	0	29	1	0	1002	0	0	0	0	0	0	0	0	0	2	0	6	0	0	0	1	0	5000	0	0	0	0	0	0
RPL3	ENSG00000100316	ENST00000464182	retained_intron	0	1	0	32	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	4	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	24	0	0	0	4	0	515	4	0	206	0	0	0	0	0	0	0	0	0	1	0	6	0	0	0	24	0	5000	0	0	0	0	0	0
RPL3	ENSG00000100316	ENST00000465618	processed_transcript	0	4	0	34	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24	0	0	10	0	0	0	0	0	0	3	1	0	0	0	0	0	0	0	0	0	0	0	0	10	0	193	24	0	1134	0	0	0	0	0	0	0	0	0	4	0	6	0	0	0	0	0	0	0	0	0	0	0	0
RPL3	ENSG00000100316	ENST00000467105	retained_intron	0	2	0	36	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	14	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	16	0	0	0	14	0	280	6	0	477	0	0	0	0	0	0	0	0	0	2	0	1018	0	0	0	16	0	5000	0	0	0	0	0	0
RPL3	ENSG00000100316	ENST00000471290	processed_transcript	0	0	0	38	0	0	0	0	0	0	16	0	0	0	0	0	0	0	0	0	4	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	16	0	5000	4	0	161	4	0	522	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	0	5000	0	0	0	0	0	0
RPL3	ENSG00000100316	ENST00000473638	retained_intron	0	0	0	33	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24	0	0	0	8	0	427	1	0	323	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24	0	5000	0	0	0	0	0	0
RPL3	ENSG00000100316	ENST00000481985	retained_intron	0	1	0	37	0	0	0	0	0	0	13	0	0	0	0	0	0	0	0	0	5	0	0	5	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	14	13	0	5000	5	0	161	5	0	522	0	0	0	0	0	0	0	0	0	1	0	278	0	0	0	14	0	5000	0	0	0	0	0	0
RPL3	ENSG00000100316	ENST00000484358	retained_intron	0	0	0	38	0	0	0	0	0	0	24	0	0	0	0	0	0	0	0	0	1	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	24	0	5000	3	0	363	1	0	1150	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	5000	0	0	0	0	0	0
RPL3	ENSG00000100316	ENST00000484615	retained_intron	0	3	0	35	0	0	0	0	0	0	28	0	0	0	0	0	0	0	0	0	2	0	0	5	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	28	0	5000	5	0	55	2	0	1002	0	0	0	0	0	0	0	0	0	3	0	6	0	0	0	0	0	0	0	0	0	0	0	0
RPL3	ENSG00000100316	ENST00000498462	retained_intron	0	0	0	31	0	0	0	0	0	0	23	0	0	0	0	0	0	0	0	0	1	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	23	0	5000	2	0	481	1	0	797	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	5000	0	0	0	0	0	0
RPS19BP1	ENSG00000187051	ENST00000334678	protein_coding	0	2	5	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	7	0	169	8	0	163	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RPS19BP1	ENSG00000187051	ENST00000420879	nonsense_mediated_decay	0	0	0	19	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	75	8	0	163	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	98	0	0	0
RPS19BP1	ENSG00000187051	ENST00000459956	retained_intron	0	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	344	5	0	2477	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RPS19BP1	ENSG00000187051	ENST00000472291	retained_intron	0	0	0	15	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	3	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	5000	3	0	74	3	0	163	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RPS19BP1	ENSG00000187051	ENST00000488602	retained_intron	0	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	6	0	2274	3	0	196	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	5000	0	0	0	0	0	0
RPS19BP1	ENSG00000187051	ENST00000491966	retained_intron	0	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	9	0	129	5	0	163	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	5000	0	0	0	0	0	0
RRP7A	ENSG00000189306	ENST00000323013	protein_coding	2	9	5	9	3	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	5	5	0	0	5	1	0	0	1	0	1	0	0	0	0	0	0	0	0	2	0	0	0	0	7	0	126	5	0	1566	5	0	1958	1	0	2	1	0	2	1	0	6	0	0	0	0	0	0	3	0	2942	2	0	16
RRP7A	ENSG00000189306	ENST00000416699	nonsense_mediated_decay	1	1	0	24	7	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	5	0	0	7	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	4	0	5000	7	0	126	5	0	985	0	0	0	1	0	2	0	0	0	1	0	6	0	0	0	1	0	5000	7	0	126	0	0	0
RRP7A	ENSG00000189306	ENST00000483303	retained_intron	0	1	0	18	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	5	0	0	6	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	6	0	5000	6	0	286	5	0	1566	0	0	0	0	0	0	0	0	0	1	0	6	0	0	0	1	0	5000	0	0	0	0	0	0
RRP7B	ENSG00000182841	ENST00000357802	processed_transcript	0	0	0	24	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	13	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	4	0	5000	1	0	1452	13	0	18005	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	5000	0	0	0	0	0	0
RRP7B	ENSG00000182841	ENST00000421116	processed_transcript	0	0	0	8	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	2	0	5000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	5000	0	0	0	0	0	0
RRP7B	ENSG00000182841	ENST00000437211	processed_transcript	0	0	0	13	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	4	0	5000	0	0	0	3	0	4667	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	5000	0	0	0	0	0	0
RRP7B	ENSG00000182841	ENST00000458605	processed_transcript	0	0	0	9	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	2	0	5000	1	0	1575	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	5000	0	0	0	0	0	0
RRP7B	ENSG00000182841	ENST00000566851	transcribed_unprocessed_pseudogene	0	0	0	9	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	3	0	5000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	5000	0	0	0	0	0	0
RTCB	ENSG00000100220	ENST00000216038	protein_coding	0	15	11	33	2	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	20	10	0	0	1	0	0	0	0	0	2	0	0	0	0	0	0	0	0	12	10	0	0	0	22	0	192	20	0	3230	1	0	3	0	0	0	0	0	0	2	0	6	0	0	0	10	0	5000	2	0	410	2	0	99
RTCB	ENSG00000100220	ENST00000451746	protein_coding	0	5	4	49	5	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	33	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	10	0	0	0	8	0	174	33	0	3230	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	5000	5	0	80	2	0	81
RTCB	ENSG00000100220	ENST00000463455	retained_intron	0	0	0	25	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	4	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	6	0	5000	5	0	185	4	0	3230	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	5000	0	0	0	0	0	0
RTCB	ENSG00000100220	ENST00000476619	processed_transcript	0	1	0	38	0	0	0	0	0	0	14	0	0	0	0	0	0	0	0	0	5	0	0	10	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	9	14	0	5000	10	0	100	5	0	644	0	0	0	0	0	0	0	0	0	1	0	6	0	0	0	9	0	5000	0	0	0	0	0	0
RTCB	ENSG00000100220	ENST00000485373	processed_transcript	0	1	0	38	0	0	0	0	0	0	14	0	0	0	0	0	0	0	0	0	5	0	0	10	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	9	14	0	5000	10	0	100	5	0	551	0	0	0	0	0	0	0	0	0	1	0	6	0	0	0	9	0	5000	0	0	0	0	0	0
RTCB	ENSG00000100220	ENST00000487704	retained_intron	0	0	0	35	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	8	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	7	0	5000	10	0	178	8	0	3230	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	5000	0	0	0	0	0	0
RTCB	ENSG00000100220	ENST00000498434	retained_intron	0	0	0	24	0	0	0	0	0	0	14	0	0	0	0	0	0	0	0	0	1	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	14	0	5000	6	0	383	1	0	1502	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	5000	0	0	0	0	0	0
RTDR1	ENSG00000100218	ENST00000216036	protein_coding	0	10	14	36	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	27	14	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	8	7	0	0	0	22	0	251	27	0	1279	0	0	0	0	0	0	0	0	0	2	0	6	0	0	0	7	0	5000	0	0	0	2	0	52
RTDR1	ENSG00000100218	ENST00000406876	protein_coding	0	5	3	15	0	0	2	0	0	0	4	0	0	0	0	0	0	0	0	0	2	3	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	3	7	4	0	5000	6	0	251	2	0	1279	0	0	0	0	0	0	0	0	0	2	0	6	0	0	0	7	0	5000	0	0	0	2	0	52
