gene_id,sample_id,seq_id,length,gene_name,gene_product,gene_index,strand
GCA_021890555.1-NZ_JAKLOD010000001.1-3035-cds-WP_001295905.1,GCA_021890555.1,NZ_JAKLOD010000001.1,732,artJ,ABC transporter substrate-binding protein ArtJ,2851,+
GCA_021890555.1-NZ_JAKLOD010000001.1-3036-cds-WP_237441654.1,GCA_021890555.1,NZ_JAKLOD010000001.1,1128,rlmC,23S rRNA (uracil(747)-C(5))-methyltransferase RlmC,2852,-
GCA_021890555.1-NZ_JAKLOD010000001.1-3037-cds-WP_000389260.1,GCA_021890555.1,NZ_JAKLOD010000001.1,489,ybjO,YbjO family protein,2853,-
GCA_021890555.1-NZ_JAKLOD010000001.1-3038-cds-WP_001061657.1,GCA_021890555.1,NZ_JAKLOD010000001.1,846,potI,putrescine ABC transporter permease PotI,2854,-
GCA_021890555.1-NZ_JAKLOD010000001.1-3039-cds-WP_000105438.1,GCA_021890555.1,NZ_JAKLOD010000001.1,954,potH,putrescine ABC transporter permease PotH,2855,-
GCA_021890555.1-NZ_JAKLOD010000001.1-3040-cds-WP_000996017.1,GCA_021890555.1,NZ_JAKLOD010000001.1,1134,potG,putrescine ABC transporter ATP-binding subunit PotG,2856,-
GCA_021890555.1-NZ_JAKLOD010000001.1-3041-cds-WP_000126097.1,GCA_021890555.1,NZ_JAKLOD010000001.1,1113,potF,spermidine/putrescine ABC transporter substrate-binding protein PotF,2857,-
GCA_021890555.1-NZ_JAKLOD010000001.1-3042-cds-WP_000203025.1,GCA_021890555.1,NZ_JAKLOD010000001.1,477,ybjN,YbjN domain-containing protein,2858,-
GCA_021890555.1-NZ_JAKLOD010000001.1-3043-cds-WP_000684321.1,GCA_021890555.1,NZ_JAKLOD010000001.1,903,rimK,30S ribosomal protein S6--L-glutamate ligase,2859,-
GCA_021890555.1-NZ_JAKLOD010000001.1-3044-cds-WP_000189159.1,GCA_021890555.1,NZ_JAKLOD010000001.1,723,nfsA,nitroreductase NfsA,2860,-
GCA_021890555.1-NZ_JAKLOD010000001.1-3045-cds-WP_001201576.1,GCA_021890555.1,NZ_JAKLOD010000001.1,288,ybjC,DUF1418 family protein,2861,-
GCA_021890555.1-NZ_JAKLOD010000001.1-3046-cds-WP_001195231.1,GCA_021890555.1,NZ_JAKLOD010000001.1,258,grxA,glutaredoxin 1,2862,+
GCA_021890555.1-NZ_JAKLOD010000001.1-3047-cds-WP_000681108.1,GCA_021890555.1,NZ_JAKLOD010000001.1,378,ybjM,inner membrane protein YbjM,2863,-
GCA_021890555.1-NZ_JAKLOD010000001.1-3048-cds-WP_001024876.1,GCA_021890555.1,NZ_JAKLOD010000001.1,1686,ybjL,aspartate:alanine antiporter,2864,+
GCA_021890555.1-NZ_JAKLOD010000001.1-3049-cds-WP_000972391.1,GCA_021890555.1,NZ_JAKLOD010000001.1,219,,ogr/Delta-like zinc finger family protein,2865,-
GCA_021890555.1-NZ_JAKLOD010000001.1-3050-cds-WP_237441655.1,GCA_021890555.1,NZ_JAKLOD010000001.1,1101,,phage late control D family protein,2866,-
GCA_021890555.1-NZ_JAKLOD010000001.1-3051-cds-WP_032258246.1,GCA_021890555.1,NZ_JAKLOD010000001.1,486,,phage tail protein,2867,-
GCA_021890555.1-NZ_JAKLOD010000001.1-3052-cds-WP_237441656.1,GCA_021890555.1,NZ_JAKLOD010000001.1,3078,,phage tail tape measure protein,2868,-
GCA_021890555.1-NZ_JAKLOD010000001.1-3053-cds-WP_000763311.1,GCA_021890555.1,NZ_JAKLOD010000001.1,120,,GpE family phage tail protein,2869,-
GCA_021890555.1-NZ_JAKLOD010000001.1-3054-cds-WP_097311209.1,GCA_021890555.1,NZ_JAKLOD010000001.1,303,,phage tail assembly protein,2870,-
GCA_021890555.1-NZ_JAKLOD010000001.1-3055-cds-WP_001207660.1,GCA_021890555.1,NZ_JAKLOD010000001.1,516,,phage major tail tube protein,2871,-
GCA_021890555.1-NZ_JAKLOD010000001.1-3056-cds-WP_237441657.1,GCA_021890555.1,NZ_JAKLOD010000001.1,1173,,phage tail sheath protein,2872,-
GCA_021890555.1-NZ_JAKLOD010000001.1-3057-cds-WP_000905023.1,GCA_021890555.1,NZ_JAKLOD010000001.1,567,,recombinase family protein,2873,-
GCA_021890555.1-NZ_JAKLOD010000001.1-3058-cds-WP_113075823.1,GCA_021890555.1,NZ_JAKLOD010000001.1,336,,phage tail protein,2874,+
GCA_021890555.1-NZ_JAKLOD010000001.1-3059-cds-WP_000289820.1,GCA_021890555.1,NZ_JAKLOD010000001.1,429,,tail fiber assembly protein,2875,+
GCA_021890555.1-NZ_JAKLOD010000001.1-3060-cds-WP_097311207.1,GCA_021890555.1,NZ_JAKLOD010000001.1,603,,tail fiber assembly protein,2876,-
GCA_021890555.1-NZ_JAKLOD010000001.1-3061-cds-WP_113075824.1,GCA_021890555.1,NZ_JAKLOD010000001.1,1551,,phage tail protein,2877,-
GCA_021890555.1-NZ_JAKLOD010000001.1-3062-cds-WP_001086836.1,GCA_021890555.1,NZ_JAKLOD010000001.1,606,,phage tail protein I,2878,-
GCA_021890555.1-NZ_JAKLOD010000001.1-3063-cds-WP_237441658.1,GCA_021890555.1,NZ_JAKLOD010000001.1,909,,baseplate assembly protein,2879,-
GCA_021890555.1-NZ_JAKLOD010000001.1-3064-cds-WP_000177590.1,GCA_021890555.1,NZ_JAKLOD010000001.1,360,,GPW/gp25 family protein,2880,-
GCA_021890555.1-NZ_JAKLOD010000001.1-3065-cds-WP_237441659.1,GCA_021890555.1,NZ_JAKLOD010000001.1,579,,phage baseplate assembly protein V,2881,-
GCA_021890555.1-NZ_JAKLOD010000001.1-3066-cds-WP_000829141.1,GCA_021890555.1,NZ_JAKLOD010000001.1,447,,phage virion morphogenesis protein,2882,-
GCA_021890555.1-NZ_JAKLOD010000001.1-3067-cds-WP_237441660.1,GCA_021890555.1,NZ_JAKLOD010000001.1,432,,phage tail protein,2883,-
GCA_021890555.1-NZ_JAKLOD010000001.1-3068-cds-WP_223229653.1,GCA_021890555.1,NZ_JAKLOD010000001.1,249,lysC,Rz1-like lysis system protein LysC,2884,-
GCA_021890555.1-NZ_JAKLOD010000001.1-3069-cds-WP_001337513.1,GCA_021890555.1,NZ_JAKLOD010000001.1,429,lysB,Rz-like lysis system protein LysB,2885,-
GCA_021890555.1-NZ_JAKLOD010000001.1-3070-cds-WP_077899699.1,GCA_021890555.1,NZ_JAKLOD010000001.1,378,,DNZ54_00345 family protein,2886,-
GCA_021890555.1-NZ_JAKLOD010000001.1-3071-cds-WP_060617332.1,GCA_021890555.1,NZ_JAKLOD010000001.1,513,,lysozyme,2887,-
GCA_021890555.1-NZ_JAKLOD010000001.1-3072-cds-WP_000171568.1,GCA_021890555.1,NZ_JAKLOD010000001.1,216,,HP1 family phage holin,2888,-
GCA_021890555.1-NZ_JAKLOD010000001.1-3073-cds-WP_000868175.1,GCA_021890555.1,NZ_JAKLOD010000001.1,204,,tail protein X,2889,-
GCA_021890555.1-NZ_JAKLOD010000001.1-3074-cds-WP_237441661.1,GCA_021890555.1,NZ_JAKLOD010000001.1,465,,head completion/stabilization protein,2890,-
GCA_021890555.1-NZ_JAKLOD010000001.1-3075-cds-WP_021534472.1,GCA_021890555.1,NZ_JAKLOD010000001.1,651,,terminase endonuclease subunit,2891,-
GCA_021890555.1-NZ_JAKLOD010000001.1-3076-cds-WP_237441662.1,GCA_021890555.1,NZ_JAKLOD010000001.1,1059,,phage major capsid protein%2C P2 family,2892,-
GCA_021890555.1-NZ_JAKLOD010000001.1-3077-cds-WP_000216237.1,GCA_021890555.1,NZ_JAKLOD010000001.1,834,,GPO family capsid scaffolding protein,2893,-
GCA_021890555.1-NZ_JAKLOD010000001.1-3078-cds-WP_001098422.1,GCA_021890555.1,NZ_JAKLOD010000001.1,1767,,terminase ATPase subunit family protein,2894,+
GCA_021890555.1-NZ_JAKLOD010000001.1-3079-cds-WP_237441663.1,GCA_021890555.1,NZ_JAKLOD010000001.1,1038,,phage portal protein,2895,+
GCA_021890555.1-NZ_JAKLOD010000001.1-3080-cds-WP_000859244.1,GCA_021890555.1,NZ_JAKLOD010000001.1,297,,hypothetical protein,2896,-
GCA_021890555.1-NZ_JAKLOD010000001.1-3081-cds-WP_000280510.1,GCA_021890555.1,NZ_JAKLOD010000001.1,1119,,DUF2971 domain-containing protein,2897,-
GCA_021890555.1-NZ_JAKLOD010000001.1-3082-cds-WP_001217575.1,GCA_021890555.1,NZ_JAKLOD010000001.1,234,,DinI family protein,2898,-
GCA_021890555.1-NZ_JAKLOD010000001.1-3083-cds-WP_001154431.1,GCA_021890555.1,NZ_JAKLOD010000001.1,189,,hypothetical protein,2899,-
GCA_021890555.1-NZ_JAKLOD010000001.1-3084-cds-WP_237441664.1,GCA_021890555.1,NZ_JAKLOD010000001.1,2415,,replication endonuclease,2900,-
GCA_021890555.1-NZ_JAKLOD010000001.1-3085-cds-WP_000104135.1,GCA_021890555.1,NZ_JAKLOD010000001.1,858,,DNA adenine methylase,2901,-
GCA_021890555.1-NZ_JAKLOD010000001.1-3086-cds-WP_000752622.1,GCA_021890555.1,NZ_JAKLOD010000001.1,228,,TraR/DksA family transcriptional regulator,2902,-
GCA_021890555.1-NZ_JAKLOD010000001.1-3087-cds-WP_001244228.1,GCA_021890555.1,NZ_JAKLOD010000001.1,234,,DUF2732 family protein,2903,-
GCA_021890555.1-NZ_JAKLOD010000001.1-3088-cds-WP_000963473.1,GCA_021890555.1,NZ_JAKLOD010000001.1,342,,DUF5347 domain-containing protein,2904,-
GCA_021890555.1-NZ_JAKLOD010000001.1-3089-cds-WP_000956182.1,GCA_021890555.1,NZ_JAKLOD010000001.1,201,,DUF2724 domain-containing protein,2905,-
GCA_021890555.1-NZ_JAKLOD010000001.1-3090-cds-WP_000460883.1,GCA_021890555.1,NZ_JAKLOD010000001.1,510,,phage regulatory CII family protein,2906,-
GCA_021890555.1-NZ_JAKLOD010000001.1-3091-cds-WP_001703805.1,GCA_021890555.1,NZ_JAKLOD010000001.1,222,,hypothetical protein,2907,-
GCA_021890555.1-NZ_JAKLOD010000001.1-3092-cds-WP_001009712.1,GCA_021890555.1,NZ_JAKLOD010000001.1,879,,phage repressor protein CI,2908,+
GCA_021890555.1-NZ_JAKLOD010000001.1-3093-cds-WP_000345586.1,GCA_021890555.1,NZ_JAKLOD010000001.1,1029,,hypothetical protein,2909,+
GCA_021890555.1-NZ_JAKLOD010000001.1-3094-cds-WP_000608638.1,GCA_021890555.1,NZ_JAKLOD010000001.1,681,,hypothetical protein,2910,+
GCA_021890555.1-NZ_JAKLOD010000001.1-3095-cds-WP_001703808.1,GCA_021890555.1,NZ_JAKLOD010000001.1,1053,,tyrosine-type recombinase/integrase,2911,+
GCA_021890555.1-NZ_JAKLOD010000001.1-3096-cds-WP_001297003.1,GCA_021890555.1,NZ_JAKLOD010000001.1,537,rcdA,DNA-binding transcriptional regulator RcdA,2912,-
GCA_021890555.1-NZ_JAKLOD010000001.1-3097-cds-WP_000217856.1,GCA_021890555.1,NZ_JAKLOD010000001.1,1209,ybjJ,MFS transporter,2913,+
GCA_021890555.1-NZ_JAKLOD010000001.1-3098-cds-WP_001299614.1,GCA_021890555.1,NZ_JAKLOD010000001.1,816,ybjI,5-amino-6-(5-phospho-D-ribitylamino)uracil phosphatase,2914,+
GCA_021890555.1-NZ_JAKLOD010000001.1-3099-cds-WP_000605480.1,GCA_021890555.1,NZ_JAKLOD010000001.1,285,,hypothetical protein,2915,+
GCA_021890555.1-NZ_JAKLOD010000001.1-3100-cds-WP_001514709.1,GCA_021890555.1,NZ_JAKLOD010000001.1,1233,mdfA,multidrug efflux MFS transporter MdfA,2916,-
GCA_021890555.1-NZ_JAKLOD010000001.1-3101-cds-WP_000892317.1,GCA_021890555.1,NZ_JAKLOD010000001.1,597,ybjG,undecaprenyl-diphosphate phosphatase,2917,+
GCA_021890555.1-NZ_JAKLOD010000001.1-3102-cds-WP_000450133.1,GCA_021890555.1,NZ_JAKLOD010000001.1,759,deoR,DNA-binding transcriptional repressor DeoR,2918,+
GCA_021890555.1-NZ_JAKLOD010000001.1-3103-cds-WP_000195961.1,GCA_021890555.1,NZ_JAKLOD010000001.1,1203,dacC,serine-type D-Ala-D-Ala carboxypeptidase,2919,-
GCA_021890555.1-NZ_JAKLOD010000001.1-3104-cds-L3T02_RS15430,GCA_021890555.1,NZ_JAKLOD010000001.1,627,gstB,glutathione S-transferase GstB,2920,+
GCA_021890555.1-NZ_JAKLOD010000001.1-3105-cds-WP_000555035.1,GCA_021890555.1,NZ_JAKLOD010000001.1,1116,yliI,aldose sugar dehydrogenase YliI,2921,-
GCA_021890555.1-NZ_JAKLOD010000001.1-3106-cds-WP_000497137.1,GCA_021890555.1,NZ_JAKLOD010000001.1,384,bssR,biofilm formation regulator BssR,2922,-
GCA_021890555.1-NZ_JAKLOD010000001.1-3107-cds-WP_000049367.1,GCA_021890555.1,NZ_JAKLOD010000001.1,1326,rimO,30S ribosomal protein S12 methylthiotransferase RimO,2923,+
GCA_021890555.1-NZ_JAKLOD010000001.1-3108-cds-WP_000086910.1,GCA_021890555.1,NZ_JAKLOD010000001.1,1329,dgcI,GGDEF domain-containing protein,2924,-
GCA_021890555.1-NZ_JAKLOD010000001.1-3109-cds-WP_001307078.1,GCA_021890555.1,NZ_JAKLOD010000001.1,2349,pdeI,EAL domain-containing protein,2925,-
GCA_021890555.1-NZ_JAKLOD010000001.1-3110-cds-WP_001236044.1,GCA_021890555.1,NZ_JAKLOD010000001.1,912,gsiD,glutathione ABC transporter permease GsiD,2926,-
GCA_021890555.1-NZ_JAKLOD010000001.1-3111-cds-WP_000936043.1,GCA_021890555.1,NZ_JAKLOD010000001.1,921,gsiC,glutathione ABC transporter permease GsiC,2927,-
GCA_021890555.1-NZ_JAKLOD010000001.1-3112-cds-WP_000090164.1,GCA_021890555.1,NZ_JAKLOD010000001.1,1539,gsiB,glutathione ABC transporter substrate-binding protein GsiB,2928,-
GCA_021890555.1-NZ_JAKLOD010000001.1-3113-cds-WP_001365690.1,GCA_021890555.1,NZ_JAKLOD010000001.1,1872,gsiA,glutathione ABC transporter ATP-binding protein GsiA,2929,-
GCA_021890555.1-NZ_JAKLOD010000001.1-3114-cds-WP_000513775.1,GCA_021890555.1,NZ_JAKLOD010000001.1,966,iaaA,beta-aspartyl-peptidase,2930,-
GCA_021890555.1-NZ_JAKLOD010000001.1-3115-cds-WP_000397395.1,GCA_021890555.1,NZ_JAKLOD010000001.1,1236,moeA,molybdopterin molybdotransferase MoeA,2931,+
GCA_021890555.1-NZ_JAKLOD010000001.1-3116-cds-WP_000829261.1,GCA_021890555.1,NZ_JAKLOD010000001.1,750,moeB,molybdopterin-synthase adenylyltransferase MoeB,2932,+
GCA_021890555.1-NZ_JAKLOD010000001.1-3117-cds-WP_001297004.1,GCA_021890555.1,NZ_JAKLOD010000001.1,663,fsa,fructose-6-phosphate aldolase,2933,-
GCA_021890555.1-NZ_JAKLOD010000001.1-3118-cds-WP_001295295.1,GCA_021890555.1,NZ_JAKLOD010000001.1,900,ybiY,glycyl-radical enzyme activating protein,2934,+
GCA_021890555.1-NZ_JAKLOD010000001.1-3119-cds-WP_000209359.1,GCA_021890555.1,NZ_JAKLOD010000001.1,2433,ybiW,glycyl radical protein,2935,+
GCA_021890555.1-NZ_JAKLOD010000001.1-3120-cds-WP_000114267.1,GCA_021890555.1,NZ_JAKLOD010000001.1,816,ybiV,sugar-phosphatase YbiV,2936,+
GCA_021890555.1-NZ_JAKLOD010000001.1-3121-cds-WP_000168797.1,GCA_021890555.1,NZ_JAKLOD010000001.1,1266,ybiU,DUF1479 domain-containing protein,2937,+
GCA_021890555.1-NZ_JAKLOD010000001.1-3122-cds-L3T02_RS15520,GCA_021890555.1,NZ_JAKLOD010000001.1,759,,IS110-like element IS621 family transposase,2938,-
GCA_021890555.1-NZ_JAKLOD010000001.1-3123-cds-WP_001352368.1,GCA_021890555.1,NZ_JAKLOD010000001.1,1209,,IS4 family transposase,2939,+
GCA_021890555.1-NZ_JAKLOD010000001.1-3124-cds-L3T02_RS15530,GCA_021890555.1,NZ_JAKLOD010000001.1,210,,transposase,2940,-
GCA_021890555.1-NZ_JAKLOD010000001.1-3125-cds-WP_000961458.1,GCA_021890555.1,NZ_JAKLOD010000001.1,1593,ybiT,ABC-F family ATPase,2941,-
GCA_021890555.1-NZ_JAKLOD010000001.1-3126-cds-WP_001056384.1,GCA_021890555.1,NZ_JAKLOD010000001.1,921,ldtB,L%2CD-transpeptidase,2942,+
GCA_021890555.1-NZ_JAKLOD010000001.1-3127-cds-WP_000056431.1,GCA_021890555.1,NZ_JAKLOD010000001.1,1119,ybiR,anion transporter,2943,-
GCA_021890555.1-NZ_JAKLOD010000001.1-3128-cds-WP_000091016.1,GCA_021890555.1,NZ_JAKLOD010000001.1,468,mntR,manganese-binding transcriptional regulator MntR,2944,-
GCA_021890555.1-NZ_JAKLOD010000001.1-3129-cds-WP_001001761.1,GCA_021890555.1,NZ_JAKLOD010000001.1,129,mntS,manganase accumulation protein MntS,2945,+
GCA_021890555.1-NZ_JAKLOD010000001.1-3130-cds-WP_001054678.1,GCA_021890555.1,NZ_JAKLOD010000001.1,1584,opgE,phosphoethanolamine transferase,2946,+
GCA_021890555.1-NZ_JAKLOD010000001.1-3131-cds-WP_001295296.1,GCA_021890555.1,NZ_JAKLOD010000001.1,516,ompX,outer membrane protein OmpX,2947,-
GCA_021890555.1-NZ_JAKLOD010000001.1-3133-cds-WP_001119538.1,GCA_021890555.1,NZ_JAKLOD010000001.1,888,rhtA,threonine/homoserine exporter RhtA,2948,+
GCA_021890555.1-NZ_JAKLOD010000001.1-3134-cds-WP_000100800.1,GCA_021890555.1,NZ_JAKLOD010000001.1,504,dps,DNA starvation/stationary phase protection protein Dps,2949,+
GCA_021890555.1-NZ_JAKLOD010000001.1-3135-cds-WP_000843866.1,GCA_021890555.1,NZ_JAKLOD010000001.1,747,glnH,glutamine ABC transporter substrate-binding protein GlnH,2950,+
GCA_021890555.1-NZ_JAKLOD010000001.1-3136-cds-WP_001159065.1,GCA_021890555.1,NZ_JAKLOD010000001.1,660,glnP,glutamine ABC transporter permease GlnP,2951,+
GCA_021890555.1-NZ_JAKLOD010000001.1-3137-cds-WP_000569080.1,GCA_021890555.1,NZ_JAKLOD010000001.1,723,glnQ,glutamine ABC transporter ATP-binding protein GlnQ,2952,+
GCA_021890555.1-NZ_JAKLOD010000001.1-3138-cds-WP_001267255.1,GCA_021890555.1,NZ_JAKLOD010000001.1,2226,ybiO,mechanosensitive channel protein,2953,+
GCA_021890555.1-NZ_JAKLOD010000001.1-3139-cds-WP_001275941.1,GCA_021890555.1,NZ_JAKLOD010000001.1,927,rlmF,23S rRNA (adenine(1618)-N(6))-methyltransferase RlmF,2954,-
GCA_021890555.1-NZ_JAKLOD010000001.1-3140-cds-WP_000710619.1,GCA_021890555.1,NZ_JAKLOD010000001.1,261,mcbA,DUF1471 family periplasmic protein McbA,2955,+
GCA_021890555.1-NZ_JAKLOD010000001.1-3141-cds-WP_000430036.1,GCA_021890555.1,NZ_JAKLOD010000001.1,2283,fiu,catecholate siderophore receptor Fiu,2956,+
GCA_021890555.1-NZ_JAKLOD010000001.1-3142-cds-WP_000990176.1,GCA_021890555.1,NZ_JAKLOD010000001.1,678,ybiX,PKHD-type hydroxylase YbiX,2957,+
GCA_021890555.1-NZ_JAKLOD010000001.1-3143-cds-WP_000146343.1,GCA_021890555.1,NZ_JAKLOD010000001.1,267,ybiI,C4-type zinc finger protein YbiI,2958,+
GCA_021890555.1-NZ_JAKLOD010000001.1-3144-cds-WP_000849301.1,GCA_021890555.1,NZ_JAKLOD010000001.1,261,ybiJ,DUF1471 family protein YbiJ,2959,+
GCA_021890555.1-NZ_JAKLOD010000001.1-3146-cds-WP_000443538.1,GCA_021890555.1,NZ_JAKLOD010000001.1,1083,hcxB,hydroxycarboxylate dehydrogenase HcXB,2960,-
GCA_021890555.1-NZ_JAKLOD010000001.1-3147-cds-WP_023142893.1,GCA_021890555.1,NZ_JAKLOD010000001.1,963,ybiB,DNA-binding protein YbiB,2961,-
GCA_021890555.1-NZ_JAKLOD010000001.1-3148-cds-WP_001398823.1,GCA_021890555.1,NZ_JAKLOD010000001.1,2151,dinG,ATP-dependent DNA helicase DinG,2962,-
GCA_021890555.1-NZ_JAKLOD010000001.1-3149-cds-WP_001145127.1,GCA_021890555.1,NZ_JAKLOD010000001.1,483,ybiA,N-glycosidase YbiA,2963,+
GCA_021890555.1-NZ_JAKLOD010000001.1-3150-cds-WP_042096172.1-3,GCA_021890555.1,NZ_JAKLOD010000001.1,981,,IS110 family transposase,2964,-
GCA_021890555.1-NZ_JAKLOD010000001.1-3151-cds-WP_000007101.1,GCA_021890555.1,NZ_JAKLOD010000001.1,1365,rhlE,ATP-dependent RNA helicase RhlE,2965,-
GCA_021890555.1-NZ_JAKLOD010000001.1-3152-cds-WP_001296991.1,GCA_021890555.1,NZ_JAKLOD010000001.1,672,cecR,DNA-binding transcriptional regulator CecR,2966,+
GCA_021890555.1-NZ_JAKLOD010000001.1-3153-cds-WP_001296990.1,GCA_021890555.1,NZ_JAKLOD010000001.1,996,hlyD,secretion protein HlyD,2967,+
GCA_021890555.1-NZ_JAKLOD010000001.1-3154-cds-WP_000996092.1,GCA_021890555.1,NZ_JAKLOD010000001.1,1737,ybhF,ATP-binding cassette domain-containing protein,2968,+
GCA_021890555.1-NZ_JAKLOD010000001.1-3155-cds-WP_000070131.1,GCA_021890555.1,NZ_JAKLOD010000001.1,1134,ybhS,ABC transporter permease,2969,+
GCA_021890555.1-NZ_JAKLOD010000001.1-3156-cds-WP_000469031.1,GCA_021890555.1,NZ_JAKLOD010000001.1,1107,ybhR,ABC transporter permease,2970,+
GCA_021890555.1-NZ_JAKLOD010000001.1-3157-cds-WP_000871982.1,GCA_021890555.1,NZ_JAKLOD010000001.1,411,ybhQ,YbhQ family protein,2971,-
GCA_021890555.1-NZ_JAKLOD010000001.1-3158-cds-WP_001113347.1,GCA_021890555.1,NZ_JAKLOD010000001.1,762,ybhP,endonuclease/exonuclease/phosphatase family protein,2972,+
GCA_021890555.1-NZ_JAKLOD010000001.1-3159-cds-WP_000650316.1,GCA_021890555.1,NZ_JAKLOD010000001.1,1242,clsB,cardiolipin synthase ClsB,2973,+
GCA_021890555.1-NZ_JAKLOD010000001.1-3160-cds-WP_000045448.1,GCA_021890555.1,NZ_JAKLOD010000001.1,957,ybhN,YbhN family protein,2974,+
GCA_021890555.1-NZ_JAKLOD010000001.1-3161-cds-WP_001088642.1,GCA_021890555.1,NZ_JAKLOD010000001.1,714,ybhM,Bax inhibitor-1/YccA family protein,2975,-
GCA_021890555.1-NZ_JAKLOD010000001.1-3162-cds-WP_001299026.1,GCA_021890555.1,NZ_JAKLOD010000001.1,705,,Bax inhibitor-1 family protein,2976,-
GCA_021890555.1-NZ_JAKLOD010000001.1-3163-cds-WP_000373624.1,GCA_021890555.1,NZ_JAKLOD010000001.1,705,ybhL,Bax inhibitor-1/YccA family protein,2977,-
GCA_021890555.1-NZ_JAKLOD010000001.1-3164-cds-WP_000852287.1,GCA_021890555.1,NZ_JAKLOD010000001.1,453,moaE,molybdopterin synthase catalytic subunit MoaE,2978,-
GCA_021890555.1-NZ_JAKLOD010000001.1-3165-cds-WP_000598619.1,GCA_021890555.1,NZ_JAKLOD010000001.1,246,moaD,molybdopterin synthase sulfur carrier subunit,2979,-
GCA_021890555.1-NZ_JAKLOD010000001.1-3166-cds-WP_000080885.1,GCA_021890555.1,NZ_JAKLOD010000001.1,486,moaC,cyclic pyranopterin monophosphate synthase MoaC,2980,-
GCA_021890555.1-NZ_JAKLOD010000001.1-3167-cds-WP_000084632.1,GCA_021890555.1,NZ_JAKLOD010000001.1,513,moaB,molybdenum cofactor biosynthesis protein B,2981,-
GCA_021890555.1-NZ_JAKLOD010000001.1-3168-cds-WP_001295301.1,GCA_021890555.1,NZ_JAKLOD010000001.1,990,moaA,GTP 3'%2C8-cyclase MoaA,2982,-
GCA_021890555.1-NZ_JAKLOD010000001.1-3170-cds-WP_001295302.1,GCA_021890555.1,NZ_JAKLOD010000001.1,909,yvcK,uridine diphosphate-N-acetylglucosamine-binding protein YvcK,2983,+
GCA_021890555.1-NZ_JAKLOD010000001.1-3171-cds-WP_000042533.1,GCA_021890555.1,NZ_JAKLOD010000001.1,2022,uvrB,excinuclease ABC subunit B,2984,-
GCA_021890555.1-NZ_JAKLOD010000001.1-3172-cds-WP_000044868.1,GCA_021890555.1,NZ_JAKLOD010000001.1,678,bioD,dethiobiotin synthase,2985,-
GCA_021890555.1-NZ_JAKLOD010000001.1-3173-cds-WP_000246781.1,GCA_021890555.1,NZ_JAKLOD010000001.1,756,bioC,malonyl-ACP O-methyltransferase BioC,2986,-
GCA_021890555.1-NZ_JAKLOD010000001.1-3174-cds-WP_000118827.1,GCA_021890555.1,NZ_JAKLOD010000001.1,1155,bioF,8-amino-7-oxononanoate synthase,2987,-
GCA_021890555.1-NZ_JAKLOD010000001.1-3175-cds-WP_000951213.1,GCA_021890555.1,NZ_JAKLOD010000001.1,1041,bioB,biotin synthase BioB,2988,-
GCA_021890555.1-NZ_JAKLOD010000001.1-3176-cds-WP_001389241.1,GCA_021890555.1,NZ_JAKLOD010000001.1,1290,bioA,adenosylmethionine--8-amino-7-oxononanoate transaminase,2989,+
GCA_021890555.1-NZ_JAKLOD010000001.1-3177-cds-WP_000767389.1,GCA_021890555.1,NZ_JAKLOD010000001.1,477,ybhB,kinase inhibitor,2990,+
GCA_021890555.1-NZ_JAKLOD010000001.1-3178-cds-WP_001091584.1,GCA_021890555.1,NZ_JAKLOD010000001.1,1284,ybhC,putative acyl-CoA thioester hydrolase,2991,+
GCA_021890555.1-NZ_JAKLOD010000001.1-3179-cds-WP_000593869.1,GCA_021890555.1,NZ_JAKLOD010000001.1,2262,ybhJ,hydratase,2992,-
GCA_021890555.1-NZ_JAKLOD010000001.1-3180-cds-WP_001036475.1,GCA_021890555.1,NZ_JAKLOD010000001.1,1434,ybhI,anion permease,2993,-
GCA_021890555.1-NZ_JAKLOD010000001.1-3181-cds-WP_000723652.1,GCA_021890555.1,NZ_JAKLOD010000001.1,1053,ybhH,4-oxalomesaconate tautomerase,2994,-
GCA_021890555.1-NZ_JAKLOD010000001.1-3182-cds-WP_023142822.1,GCA_021890555.1,NZ_JAKLOD010000001.1,954,ybhD,LysR family transcriptional regulator,2995,+
GCA_021890555.1-NZ_JAKLOD010000001.1-3183-cds-WP_000815422.1,GCA_021890555.1,NZ_JAKLOD010000001.1,996,pgl,6-phosphogluconolactonase,2996,-
GCA_021890555.1-NZ_JAKLOD010000001.1-3184-cds-WP_237441665.1,GCA_021890555.1,NZ_JAKLOD010000001.1,819,ybhA,pyridoxal phosphatase,2997,+
GCA_021890555.1-NZ_JAKLOD010000001.1-3185-cds-WP_000891685.1,GCA_021890555.1,NZ_JAKLOD010000001.1,1059,modC,molybdenum ABC transporter ATP-binding protein ModC,2998,-
GCA_021890555.1-NZ_JAKLOD010000001.1-3186-cds-WP_000604034.1,GCA_021890555.1,NZ_JAKLOD010000001.1,690,modB,molybdate ABC transporter permease subunit,2999,-
GCA_021890555.1-NZ_JAKLOD010000001.1-3187-cds-WP_000101994.1,GCA_021890555.1,NZ_JAKLOD010000001.1,774,modA,molybdate ABC transporter substrate-binding protein,3000,-
GCA_021890555.1-NZ_JAKLOD010000001.1-3188-cds-WP_000891515.1,GCA_021890555.1,NZ_JAKLOD010000001.1,150,acrZ,multidrug efflux pump accessory protein AcrZ,3001,-
